Ensemble_ID,Chromosome,Uniprot_ID,Gene_symbol,Biotype,GO_name,Namespace,distance,peak_Start,peak_Stop,Cell_line,Fold_change,p-value,q-value
ENST00000520407,8,Q02297,NRG1,protein_coding,embryo development,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,MAPK cascade,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,activation of transmembrane receptor protein tyrosine kinase activity,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,positive regulation of cell proliferation,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,integrin binding,molecular_function,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity",molecular_function,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,regulation of phosphatidylinositol 3-kinase signaling,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,interleukin-7-mediated signaling pathway,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,phosphatidylinositol-mediated signaling,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,Ras guanyl-nucleotide exchange factor activity,molecular_function,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,receptor tyrosine kinase binding,molecular_function,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,cytokine activity,molecular_function,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,protein tyrosine kinase activity,molecular_function,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,ERBB2 signaling pathway,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,negative regulation of ERBB signaling pathway,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,regulation of cell motility,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,activation of protein kinase B activity,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,positive regulation of protein targeting to mitochondrion,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,cardiac muscle cell differentiation,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,activation of MAPK activity,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,neural crest cell development,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,"negative regulation of transcription, DNA-templated",biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,nervous system development,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,transmembrane receptor protein tyrosine kinase activator activity,molecular_function,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,negative regulation of secretion,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,wound healing,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,mammary gland development,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,ventricular trabecula myocardium morphogenesis,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,ErbB-3 class receptor binding,molecular_function,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,ERBB signaling pathway,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,endocardial cell differentiation,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,transcription cofactor activity,molecular_function,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,cell communication,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,ERBB3 signaling pathway,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,regulation of protein homodimerization activity,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,regulation of protein heterodimerization activity,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,positive regulation of striated muscle cell differentiation,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520407,8,Q02297,NRG1,protein_coding,cardiac muscle cell myoblast differentiation,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000520999,11,,TSPAN18,protein_coding,membrane,cellular_component,0,44735650,44735750,GM19099,5.17333,30.90451,27.20814
ENST00000520999,11,,TSPAN18,protein_coding,membrane,cellular_component,0,44753400,44753600,GM15510,14.38646,50.69167,45.31539
ENST00000520999,11,,TSPAN18,protein_coding,integral component of membrane,cellular_component,0,44735650,44735750,GM19099,5.17333,30.90451,27.20814
ENST00000520999,11,,TSPAN18,protein_coding,integral component of membrane,cellular_component,0,44753400,44753600,GM15510,14.38646,50.69167,45.31539
ENST00000521001,5,,TNIP1,protein_coding,MyD88-dependent toll-like receptor signaling pathway,biological_process,-574,151094150,151094300,AC16,18.18323,115.26721,109.95176
ENST00000521001,5,,TNIP1,protein_coding,MyD88-dependent toll-like receptor signaling pathway,biological_process,-574,151094150,151094300,GM12878,4.7963,10.22378,5.77069
ENST00000521001,5,,TNIP1,protein_coding,regulation of inflammatory response,biological_process,-574,151094150,151094300,AC16,18.18323,115.26721,109.95176
ENST00000521001,5,,TNIP1,protein_coding,regulation of inflammatory response,biological_process,-574,151094150,151094300,GM12878,4.7963,10.22378,5.77069
ENST00000521001,5,,TNIP1,protein_coding,negative regulation of I-kappaB kinase/NF-kappaB signaling,biological_process,-574,151094150,151094300,AC16,18.18323,115.26721,109.95176
ENST00000521001,5,,TNIP1,protein_coding,negative regulation of I-kappaB kinase/NF-kappaB signaling,biological_process,-574,151094150,151094300,GM12878,4.7963,10.22378,5.77069
ENST00000521001,5,,TNIP1,protein_coding,negative regulation of ERK1 and ERK2 cascade,biological_process,-574,151094150,151094300,AC16,18.18323,115.26721,109.95176
ENST00000521001,5,,TNIP1,protein_coding,negative regulation of ERK1 and ERK2 cascade,biological_process,-574,151094150,151094300,GM12878,4.7963,10.22378,5.77069
ENST00000523534,8,,NRG1,protein_coding,membrane,cellular_component,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000523534,8,,NRG1,protein_coding,integral component of membrane,cellular_component,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000523534,8,,NRG1,protein_coding,receptor binding,molecular_function,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000523534,8,,NRG1,protein_coding,embryo development,biological_process,0,31956100,31956250,GM12891,12.37645,24.8928,19.40876
ENST00000524704,11,,CD82,protein_coding,membrane,cellular_component,0,44569300,44569400,GM12878,10.36653,19.61588,14.31831
ENST00000524704,11,,CD82,protein_coding,membrane,cellular_component,0,44569300,44569400,A549,9.2813,15.13096,10.53707
ENST00000524704,11,,CD82,protein_coding,integral component of membrane,cellular_component,0,44569300,44569400,GM12878,10.36653,19.61588,14.31831
ENST00000524704,11,,CD82,protein_coding,integral component of membrane,cellular_component,0,44569300,44569400,A549,9.2813,15.13096,10.53707
ENST00000524717,11,Q8IZL2,MAML2,protein_coding,nucleus,cellular_component,0,96156250,96156450,GM10847,6.57581,15.45243,10.99692
ENST00000524717,11,Q8IZL2,MAML2,protein_coding,nuclear speck,cellular_component,0,96156250,96156450,GM10847,6.57581,15.45243,10.99692
ENST00000524717,11,Q8IZL2,MAML2,protein_coding,transcription coactivator activity,molecular_function,0,96156250,96156450,GM10847,6.57581,15.45243,10.99692
ENST00000524717,11,Q8IZL2,MAML2,protein_coding,"transcription, DNA-templated",biological_process,0,96156250,96156450,GM10847,6.57581,15.45243,10.99692
ENST00000524717,11,Q8IZL2,MAML2,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,96156250,96156450,GM10847,6.57581,15.45243,10.99692
ENST00000524717,11,Q8IZL2,MAML2,protein_coding,Notch signaling pathway,biological_process,0,96156250,96156450,GM10847,6.57581,15.45243,10.99692
ENST00000524717,11,Q8IZL2,MAML2,protein_coding,positive regulation of transcription from RNA polymerase II promoter,biological_process,0,96156250,96156450,GM10847,6.57581,15.45243,10.99692
ENST00000524717,11,Q8IZL2,MAML2,protein_coding,nucleoplasm,cellular_component,0,96156250,96156450,GM10847,6.57581,15.45243,10.99692
ENST00000524717,11,Q8IZL2,MAML2,protein_coding,transcription initiation from RNA polymerase II promoter,biological_process,0,96156250,96156450,GM10847,6.57581,15.45243,10.99692
ENST00000524717,11,Q8IZL2,MAML2,protein_coding,positive regulation of transcription of Notch receptor target,biological_process,0,96156250,96156450,GM10847,6.57581,15.45243,10.99692
ENST00000524771,19,,PRMT1,protein_coding,nucleoplasm,cellular_component,0,49678400,49678550,GM12878,11.44358,21.46579,15.99765
ENST00000524771,19,,PRMT1,protein_coding,nucleoplasm,cellular_component,0,49678400,49678550,GM12892,11.532,19.44248,14.92868
ENST00000524771,19,,PRMT1,protein_coding,nucleoplasm,cellular_component,0,49678400,49678550,GM10847,9.79194,20.13904,15.39987
ENST00000524771,19,,PRMT1,protein_coding,methyltransferase activity,molecular_function,0,49678400,49678550,GM12878,11.44358,21.46579,15.99765
ENST00000524771,19,,PRMT1,protein_coding,methyltransferase activity,molecular_function,0,49678400,49678550,GM12892,11.532,19.44248,14.92868
ENST00000524771,19,,PRMT1,protein_coding,methyltransferase activity,molecular_function,0,49678400,49678550,GM10847,9.79194,20.13904,15.39987
ENST00000524771,19,,PRMT1,protein_coding,transferase activity,molecular_function,0,49678400,49678550,GM12878,11.44358,21.46579,15.99765
ENST00000524771,19,,PRMT1,protein_coding,transferase activity,molecular_function,0,49678400,49678550,GM12892,11.532,19.44248,14.92868
ENST00000524771,19,,PRMT1,protein_coding,transferase activity,molecular_function,0,49678400,49678550,GM10847,9.79194,20.13904,15.39987
ENST00000524771,19,,PRMT1,protein_coding,methylation,biological_process,0,49678400,49678550,GM12878,11.44358,21.46579,15.99765
ENST00000524771,19,,PRMT1,protein_coding,methylation,biological_process,0,49678400,49678550,GM12892,11.532,19.44248,14.92868
ENST00000524771,19,,PRMT1,protein_coding,methylation,biological_process,0,49678400,49678550,GM10847,9.79194,20.13904,15.39987
ENST00000524771,19,,PRMT1,protein_coding,protein methylation,biological_process,0,49678400,49678550,GM12878,11.44358,21.46579,15.99765
ENST00000524771,19,,PRMT1,protein_coding,protein methylation,biological_process,0,49678400,49678550,GM12892,11.532,19.44248,14.92868
ENST00000524771,19,,PRMT1,protein_coding,protein methylation,biological_process,0,49678400,49678550,GM10847,9.79194,20.13904,15.39987
ENST00000525130,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,A549,11.20685,18.50916,13.68754
ENST00000525130,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,Beas,8.71797,38.7999,33.97892
ENST00000525130,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,GM12892,24.47588,54.09442,47.60105
ENST00000525194,11,,ACER3,nonsense_mediated_decay,integral component of membrane,cellular_component,0,76961850,76962000,GM12892,14.9783,27.72594,23.26586
ENST00000525194,11,,ACER3,nonsense_mediated_decay,integral component of membrane,cellular_component,0,76961850,76962000,Beas,3.15314,21.57333,17.6178
ENST00000525194,11,,ACER3,nonsense_mediated_decay,ceramide metabolic process,biological_process,0,76961850,76962000,GM12892,14.9783,27.72594,23.26586
ENST00000525194,11,,ACER3,nonsense_mediated_decay,ceramide metabolic process,biological_process,0,76961850,76962000,Beas,3.15314,21.57333,17.6178
ENST00000525194,11,,ACER3,nonsense_mediated_decay,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",molecular_function,0,76961850,76962000,GM12892,14.9783,27.72594,23.26586
ENST00000525194,11,,ACER3,nonsense_mediated_decay,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",molecular_function,0,76961850,76962000,Beas,3.15314,21.57333,17.6178
ENST00000525210,11,,CD82,protein_coding,membrane,cellular_component,0,44569300,44569400,GM12878,10.36653,19.61588,14.31831
ENST00000525210,11,,CD82,protein_coding,membrane,cellular_component,0,44569300,44569400,A549,9.2813,15.13096,10.53707
ENST00000525210,11,,CD82,protein_coding,integral component of membrane,cellular_component,0,44569300,44569400,GM12878,10.36653,19.61588,14.31831
ENST00000525210,11,,CD82,protein_coding,integral component of membrane,cellular_component,0,44569300,44569400,A549,9.2813,15.13096,10.53707
ENST00000525370,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,Beas,8.71797,38.7999,33.97892
ENST00000525370,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,A549,11.20685,18.50916,13.68754
ENST00000525370,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,GM12892,24.47588,54.09442,47.60105
ENST00000525800,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,A549,11.20685,18.50916,13.68754
ENST00000525800,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,Beas,8.71797,38.7999,33.97892
ENST00000525800,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,GM12892,24.47588,54.09442,47.60105
ENST00000525861,11,,ACER3,nonsense_mediated_decay,integral component of membrane,cellular_component,0,76961850,76962000,Beas,3.15314,21.57333,17.6178
ENST00000525861,11,,ACER3,nonsense_mediated_decay,integral component of membrane,cellular_component,0,76961850,76962000,GM12892,14.9783,27.72594,23.26586
ENST00000525861,11,,ACER3,nonsense_mediated_decay,ceramide metabolic process,biological_process,0,76961850,76962000,Beas,3.15314,21.57333,17.6178
ENST00000525861,11,,ACER3,nonsense_mediated_decay,ceramide metabolic process,biological_process,0,76961850,76962000,GM12892,14.9783,27.72594,23.26586
ENST00000525861,11,,ACER3,nonsense_mediated_decay,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",molecular_function,0,76961850,76962000,Beas,3.15314,21.57333,17.6178
ENST00000525861,11,,ACER3,nonsense_mediated_decay,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",molecular_function,0,76961850,76962000,GM12892,14.9783,27.72594,23.26586
ENST00000525975,11,Q9H422,HIPK3,protein_coding,nucleus,cellular_component,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,nucleus,cellular_component,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,cytoplasm,cellular_component,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,cytoplasm,cellular_component,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,nucleotide binding,molecular_function,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,nucleotide binding,molecular_function,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,protein kinase activity,molecular_function,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,protein kinase activity,molecular_function,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,protein serine/threonine kinase activity,molecular_function,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,protein serine/threonine kinase activity,molecular_function,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,ATP binding,molecular_function,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,ATP binding,molecular_function,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,protein phosphorylation,biological_process,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,protein phosphorylation,biological_process,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,cytosol,cellular_component,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,cytosol,cellular_component,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,transferase activity,molecular_function,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,transferase activity,molecular_function,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,kinase activity,molecular_function,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,kinase activity,molecular_function,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,phosphorylation,biological_process,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,phosphorylation,biological_process,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,"transcription, DNA-templated",biological_process,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,"transcription, DNA-templated",biological_process,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,nuclear body,cellular_component,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,nuclear body,cellular_component,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,apoptotic process,biological_process,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,apoptotic process,biological_process,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,negative regulation of apoptotic process,biological_process,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,negative regulation of apoptotic process,biological_process,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,peptidyl-threonine phosphorylation,biological_process,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,peptidyl-threonine phosphorylation,biological_process,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,mRNA transcription,biological_process,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,mRNA transcription,biological_process,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,peptidyl-serine phosphorylation,biological_process,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,peptidyl-serine phosphorylation,biological_process,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000525975,11,Q9H422,HIPK3,protein_coding,negative regulation of JUN kinase activity,biological_process,0,33342450,33342650,AC16,16.64029,170.11131,163.74168
ENST00000525975,11,Q9H422,HIPK3,protein_coding,negative regulation of JUN kinase activity,biological_process,0,33342450,33342650,GM12892,15.43202,32.84373,28.18214
ENST00000526025,11,,CD44,protein_coding,integral component of membrane,cellular_component,0,35156150,35156300,Beas,7.53995,34.20152,29.63042
ENST00000526025,11,,CD44,protein_coding,integral component of membrane,cellular_component,0,35156150,35156300,A549,6.3237,12.64889,8.23879
ENST00000526025,11,,CD44,protein_coding,cell adhesion,biological_process,0,35156150,35156300,Beas,7.53995,34.20152,29.63042
ENST00000526025,11,,CD44,protein_coding,cell adhesion,biological_process,0,35156150,35156300,A549,6.3237,12.64889,8.23879
ENST00000526025,11,,CD44,protein_coding,hyaluronic acid binding,molecular_function,0,35156150,35156300,Beas,7.53995,34.20152,29.63042
ENST00000526025,11,,CD44,protein_coding,hyaluronic acid binding,molecular_function,0,35156150,35156300,A549,6.3237,12.64889,8.23879
ENST00000526224,19,,PRMT1,protein_coding,methyltransferase activity,molecular_function,0,49678400,49678550,GM10847,9.79194,20.13904,15.39987
ENST00000526224,19,,PRMT1,protein_coding,methyltransferase activity,molecular_function,0,49678400,49678550,GM12892,11.532,19.44248,14.92868
ENST00000526224,19,,PRMT1,protein_coding,methyltransferase activity,molecular_function,0,49678400,49678550,GM12878,11.44358,21.46579,15.99765
ENST00000526224,19,,PRMT1,protein_coding,transferase activity,molecular_function,0,49678400,49678550,GM10847,9.79194,20.13904,15.39987
ENST00000526224,19,,PRMT1,protein_coding,transferase activity,molecular_function,0,49678400,49678550,GM12892,11.532,19.44248,14.92868
ENST00000526224,19,,PRMT1,protein_coding,transferase activity,molecular_function,0,49678400,49678550,GM12878,11.44358,21.46579,15.99765
ENST00000526224,19,,PRMT1,protein_coding,methylation,biological_process,0,49678400,49678550,GM10847,9.79194,20.13904,15.39987
ENST00000526224,19,,PRMT1,protein_coding,methylation,biological_process,0,49678400,49678550,GM12892,11.532,19.44248,14.92868
ENST00000526224,19,,PRMT1,protein_coding,methylation,biological_process,0,49678400,49678550,GM12878,11.44358,21.46579,15.99765
ENST00000526224,19,,PRMT1,protein_coding,protein methylation,biological_process,0,49678400,49678550,GM10847,9.79194,20.13904,15.39987
ENST00000526224,19,,PRMT1,protein_coding,protein methylation,biological_process,0,49678400,49678550,GM12892,11.532,19.44248,14.92868
ENST00000526224,19,,PRMT1,protein_coding,protein methylation,biological_process,0,49678400,49678550,GM12878,11.44358,21.46579,15.99765
ENST00000526435,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,GM12892,24.47588,54.09442,47.60105
ENST00000526435,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,Beas,8.71797,38.7999,33.97892
ENST00000526435,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,A549,11.20685,18.50916,13.68754
ENST00000526575,19,,FUZ,protein_coding,,,0,49812550,49812700,GM12892,24.47588,54.09442,47.60105
ENST00000526575,19,,FUZ,protein_coding,,,0,49812550,49812700,A549,11.20685,18.50916,13.68754
ENST00000526575,19,,FUZ,protein_coding,,,0,49812550,49812700,Beas,8.71797,38.7999,33.97892
ENST00000526597,11,,ACER3,protein_coding,membrane,cellular_component,0,76961850,76962000,GM12892,14.9783,27.72594,23.26586
ENST00000526597,11,,ACER3,protein_coding,membrane,cellular_component,0,76961850,76962000,Beas,3.15314,21.57333,17.6178
ENST00000526597,11,,ACER3,protein_coding,integral component of membrane,cellular_component,0,76961850,76962000,GM12892,14.9783,27.72594,23.26586
ENST00000526597,11,,ACER3,protein_coding,integral component of membrane,cellular_component,0,76961850,76962000,Beas,3.15314,21.57333,17.6178
ENST00000526597,11,,ACER3,protein_coding,ceramide metabolic process,biological_process,0,76961850,76962000,GM12892,14.9783,27.72594,23.26586
ENST00000526597,11,,ACER3,protein_coding,ceramide metabolic process,biological_process,0,76961850,76962000,Beas,3.15314,21.57333,17.6178
ENST00000526597,11,,ACER3,protein_coding,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",molecular_function,0,76961850,76962000,GM12892,14.9783,27.72594,23.26586
ENST00000526597,11,,ACER3,protein_coding,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",molecular_function,0,76961850,76962000,Beas,3.15314,21.57333,17.6178
ENST00000526669,11,,CD44,protein_coding,membrane,cellular_component,0,35156150,35156300,Beas,7.53995,34.20152,29.63042
ENST00000526669,11,,CD44,protein_coding,membrane,cellular_component,0,35156150,35156300,A549,6.3237,12.64889,8.23879
ENST00000526669,11,,CD44,protein_coding,integral component of membrane,cellular_component,0,35156150,35156300,Beas,7.53995,34.20152,29.63042
ENST00000526669,11,,CD44,protein_coding,integral component of membrane,cellular_component,0,35156150,35156300,A549,6.3237,12.64889,8.23879
ENST00000526669,11,,CD44,protein_coding,cell adhesion,biological_process,0,35156150,35156300,Beas,7.53995,34.20152,29.63042
ENST00000526669,11,,CD44,protein_coding,cell adhesion,biological_process,0,35156150,35156300,A549,6.3237,12.64889,8.23879
ENST00000526669,11,,CD44,protein_coding,hyaluronic acid binding,molecular_function,0,35156150,35156300,Beas,7.53995,34.20152,29.63042
ENST00000526669,11,,CD44,protein_coding,hyaluronic acid binding,molecular_function,0,35156150,35156300,A549,6.3237,12.64889,8.23879
ENST00000526924,17,,DBF4B,nonsense_mediated_decay,,,0,44735650,44735750,IMR90,30.53108,152.43385,146.90546
ENST00000526958,11,,CD82,protein_coding,membrane,cellular_component,0,44569300,44569400,GM12878,10.36653,19.61588,14.31831
ENST00000526958,11,,CD82,protein_coding,membrane,cellular_component,0,44569300,44569400,A549,9.2813,15.13096,10.53707
ENST00000526958,11,,CD82,protein_coding,integral component of membrane,cellular_component,0,44569300,44569400,GM12878,10.36653,19.61588,14.31831
ENST00000526958,11,,CD82,protein_coding,integral component of membrane,cellular_component,0,44569300,44569400,A549,9.2813,15.13096,10.53707
ENST00000527111,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,Beas,8.71797,38.7999,33.97892
ENST00000527111,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,A549,11.20685,18.50916,13.68754
ENST00000527111,19,,FUZ,nonsense_mediated_decay,,,0,49812550,49812700,GM12892,24.47588,54.09442,47.60105
ENST00000527382,19,,PRMT1,protein_coding,methyltransferase activity,molecular_function,0,49678400,49678550,GM12878,11.44358,21.46579,15.99765
ENST00000527382,19,,PRMT1,protein_coding,methyltransferase activity,molecular_function,0,49678400,49678550,GM10847,9.79194,20.13904,15.39987
ENST00000527382,19,,PRMT1,protein_coding,methyltransferase activity,molecular_function,0,49678400,49678550,GM12892,11.532,19.44248,14.92868
